id,target
250,0.8040529396402809
251,0.4860824546154248
252,0.5335162430599907
253,0.6547467336812028
254,0.7355823650626875
255,0.8220953789694316
256,0.6486186190273577
257,0.2865434659898348
258,0.6901132359016833
259,0.8322793877913506
260,0.38342455137685777
261,0.7657877429799564
262,0.4614351084129691
263,0.7357771202489741
264,0.5537380829487677
265,0.4066900494157141
266,0.16556950291940553
267,0.3251655280208051
268,0.34814400210935087
269,0.6628757782307849
270,0.3399446921453834
271,0.7149619601855722
272,0.19346038851329916
273,0.23247577457157487
274,0.6253254366580533
275,0.6007076943843883
276,0.30969395724694315
277,0.3507932991298163
278,0.531549502445255
279,0.4559885867203649
280,0.4853790278963048
281,0.5833848032080053
282,0.1423398648279288
283,0.5379533383002286
284,0.5698351255192546
285,0.6055525400486317
286,0.4344930161689368
287,0.20843554587000562
288,0.36155565308549276
289,0.31372049022251036
290,0.614117202945332
291,0.7394193199192137
292,0.5270180787761961
293,0.31943656613151267
294,0.45993485938508155
295,0.23246579061551484
296,0.8156290546575609
297,0.7834137276376734
298,0.3069900538760607
299,0.4845642011222244
300,0.9001331089068548
301,0.25402971564093246
302,0.3878525417953186
303,0.9314820431536577
304,0.7034029518911843
305,0.36066496724382874
306,0.5613236471550055
307,0.2684842335118026
308,0.38469193208110747
309,0.3927747415595434
310,0.8533705357832965
311,0.4806133353474814
312,0.6252787976340369
313,0.6307206403071108
314,0.30278708084315914
315,0.2828985521990478
316,0.7559370325259621
317,0.19741579895777062
318,0.3027738101073423
319,0.5350669639565633
320,0.241404956660053
321,0.671423549544796
322,0.5805951156626192
323,0.5242463723175694
324,0.4026754397629312
325,0.7871193163959624
326,0.4046692738954083
327,0.6258605386142839
328,0.5290915722034226
329,0.3274720076366201
330,0.5698914839691387
331,0.5985728104516244
332,0.7817768250088389
333,0.6173585774250885
334,0.5175774198938117
335,0.5930381400186443
336,0.6675399347439324
337,0.569896249611981
338,0.5181471552389517
339,0.5313717797751452
340,0.668830964235806
341,0.7743331546673893
342,0.2237635656196114
343,0.41326509390228033
344,0.21041085299710183
345,0.4310247345406091
346,0.52901146231013
347,0.6049552028106091
348,0.771208441348034
349,0.7676074576502792
350,0.522848788679122
351,0.26147327997681125
352,0.23327705673867935
353,0.41512070354106784
354,0.34578013675374814
355,0.5899439711714802
356,0.28576217312981117
357,0.3698167670022424
358,0.6854357596089614
359,0.5515169904304302
360,0.6686294625393561
361,0.4439894763306419
362,0.48449308544281866
363,0.3847973802522913
364,0.8390036084962125
365,0.2714050719564352
366,0.8110256197421671
367,0.21077520569684652
368,0.7214823047509062
369,0.4824945045162766
370,0.6578813035474379
371,0.4952726157585528
372,0.5800459354285483
373,0.3848230201816384
374,0.28895979325694393
375,0.414954549473692
376,0.4297800262122391
377,0.7005544851192561
378,0.6252481610677944
379,0.5856111536506623
380,0.7045694824103833
381,0.7206396720422119
382,0.5970682757718371
383,0.8472351857752629
384,0.46684676247004314
385,0.5086837229795695
386,0.46565128087923185
387,0.4250132392350799
388,0.4184354887033789
389,0.32508184193887646
390,0.5818303361442844
391,0.4959052594026468
392,0.42839995317112833
393,0.35506654358282985
394,0.2771147140627659
395,0.600504293672594
396,0.6991325813346372
397,0.634621701974359
398,0.44288369458280974
399,0.6021683249357042
400,0.2882617543111822
401,0.7533642163851668
402,0.5470975255237069
403,0.249661884645246
404,0.3663061746933405
405,0.14002636144329123
406,0.6582013184196988
407,0.6311800956336345
408,0.5361159337197171
409,0.7404071710512597
410,0.5879207689851189
411,0.43079387467663394
412,0.2924624907149557
413,0.432440881695619
414,0.29168955854585155
415,0.6521808193380331
416,0.8018868344604252
417,0.46188738175679606
