id,target
250,0.8328664734139558
251,0.7426590748714587
252,0.803589828979422
253,0.7866381379237587
254,0.8322752196450406
255,0.96673469256821
256,0.8807433064244904
257,0.2815474263114242
258,0.6264770728059498
259,0.9403435994030985
260,0.5247656750144835
261,0.796931079611152
262,0.3121354276864007
263,0.9019739008438528
264,0.4701548660250559
265,0.1214574603003186
266,0.27565177979551797
267,0.276695888245479
268,0.42149454935108277
269,0.8668989142069845
270,0.5577476414724597
271,0.8079856797456871
272,0.16971501970998398
273,0.13946640383311598
274,0.6684781814509311
275,0.7526535279492728
276,0.2900317215889621
277,0.2059085957844436
278,0.3311258339517812
279,0.22151789379166176
280,0.6048922286945033
281,0.4117959707319826
282,0.0360972193585271
283,0.6844059186957404
284,0.5903375287460181
285,0.789567670858923
286,0.5147876610678961
287,0.30247864273887204
288,0.620043416591453
289,0.2981073758350369
290,0.6164450467195091
291,0.8037804996445412
292,0.7850709516793855
293,0.3134747250896622
294,0.31871068065116903
295,0.045365943862125856
296,0.8199662501921832
297,0.8592481430666729
298,0.28254710759124885
299,0.6827315666377008
300,0.9509867046106322
301,0.3631702458079135
302,0.42368624740587046
303,0.9873169225268119
304,0.8353634991914054
305,0.5514539122963861
306,0.44078015036801527
307,0.32448458709081257
308,0.42426221762780647
309,0.14054996231295633
310,0.9346237321117309
311,0.4506394580882088
312,0.6814804913241392
313,0.8286820952946116
314,0.466135646256448
315,0.372042587355704
316,0.8140255524496212
317,0.2308724239366108
318,0.3124501299577354
319,0.6580989908362991
320,0.1491087968859531
321,0.4461692786944925
322,0.3386620967862384
323,0.6129283899503974
324,0.7427337948845963
325,0.8378521321068222
326,0.3531216346507454
327,0.6606123040792149
328,0.47008758025562203
329,0.2879951675408536
330,0.5937097814899229
331,0.38337198523804944
332,0.8955267859349562
333,0.4738990398282292
334,0.9029504745475642
335,0.6332045792686103
336,0.8349645757330512
337,0.5398600479109064
338,0.6766861379475524
339,0.48985528350423674
340,0.7955320777541449
341,0.9113321203046307
342,0.21612388512568953
343,0.3965627260777678
344,0.1132274617383435
345,0.4174993930491181
346,0.38455218671010816
347,0.7042824225324661
348,0.8387830421138854
349,0.8787827011895079
350,0.8224779187102642
351,0.16835325304790397
352,0.15599136285624643
353,0.4285080789134514
354,0.3432957935550033
355,0.6555235946666749
356,0.10021021784512422
357,0.3743121971884426
358,0.6925093124924572
359,0.6292895154528154
360,0.7237860869378663
361,0.5573568184975147
362,0.7972336865935408
363,0.697704166264812
364,0.9596001688886181
365,0.14911839193781726
366,0.8619289664779568
367,0.21117121208157125
368,0.6507779603138559
369,0.5216062080100732
370,0.7764656776180308
371,0.502448857899746
372,0.7619276903111569
373,0.34688777136008864
374,0.1485243723167202
375,0.1964041604456115
376,0.49067808327286955
377,0.7587765426432797
378,0.5700410463861305
379,0.7999705482477124
380,0.6954716625174611
381,0.6731885436439448
382,0.8322924288484576
383,0.9576834161807695
384,0.4143638970080038
385,0.719444901923096
386,0.6197138509986719
387,0.512296555818035
388,0.36201262873669726
389,0.2241310756716614
390,0.7547837059819104
391,0.4065959835217813
392,0.4388957879312917
393,0.6562619493741425
394,0.17151489531954617
395,0.7833182445933856
396,0.8713207157273148
397,0.7683229900436931
398,0.5412804590662923
399,0.7935186857331737
400,0.16189988238123293
401,0.8217235537747003
402,0.6905705845096797
403,0.2058920781047347
404,0.18168975324757597
405,0.07514178845436766
406,0.6918469314316165
407,0.6268371464989662
408,0.5249526311832
409,0.9251565455118241
410,0.9116908202741809
411,0.24487665210457968
412,0.27518096119891694
413,0.5782298131261855
414,0.12863907167319227
415,0.7235527047533304
416,0.9400753336735892
417,0.8212178612035611
418,0.5383659913165474
419,0.31164480506672465
420,0.7183213261615968
421,0.5053977988507412
422,0.0887976092547312
423,0.45584439637879026
424,0.6746228574217106
425,0.30717407374524186
426,0.717289700262928
427,0.13361042732963238
428,0.17116124955761644
429,0.37115006651940974
430,0.8495092846853595
431,0.18078843815490128
432,0.7019724255623226
433,0.895412311288555
434,0.5166263110658111
435,0.6770328386868442
436,0.5970006164817903
437,0.45920809839793353
438,0.48792243373245076
439,0.8143054355180801
440,0.048323376666768086
441,0.22942857238127487
442,0.6960522917845046
443,0.15182070647018314
444,0.19531055086435162
445,0.1220764877014066
446,0.9193097846930381
447,0.6009428691495657
